equip_id_raw,equip_id_norm,device_name_norm,device_name_raw,gcb_count,multi_device,equip_aliases,fab_or_line,notes
WPSKLL9000,WPSKLL9000,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL9000,,
APT 456,APT 456,SUPRA_XP,SUPRA XP,1,False,APT 456|APT456,,
STRIP-24,STRIP-24,SUPRA_VM,SUPRA Vm,1,False,STRIP-24|STRIP24,,
APS1201,APS1201,SUPRA_XP,SUPRA XP,1,False,APS1201,,
Strip25,Strip25,SUPRA_VM,SUPRA Vm,1,False,Strip25,,
WPSKLX300,WPSKLX300,SUPRA_XP,SUPRA XP,1,False,WPSKLX300,,
BASHD11,BASHD11,SUPRA_N,SUPRA N,1,False,BASHD11,,
EPAM24,EPAM24,SUPRA_N,SUPRA N,1,False,EPAM24,inferred_from_prefix,
APT601(794),APT601(794),SUPRA_XP,SUPRA XP,1,False,APT601(794),,
EPRF04,EPRF04,SUPRA_Ⅲ,SUPRA Ⅲ,1,False,EPRF04,inferred_from_prefix,
WPSKK16Q00,WPSKK16Q00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKK16Q00,,
WASB145;WASB147,WASB145;WASB147,SUPRA_N,SUPRA N,1,False,WASB145;WASB147,,
APT711,APT711,SUPRA_XP,SUPRA XP,1,False,APT711,,
APT416,APT416,SUPRA_XP,SUPRA XP,1,False,APT416,,
APT 444,APT 444,SUPRA_XP,SUPRA XP,1,False,APT 444|APT444,,
WPSKAXDD00 & WPSKAF2P00,WPSKAXDD00 & WPSKAF2P00,OMNIS_PLUS,OMNIS plus,1,False,WPSKAXDD00 & WPSKAF2P00|WPSKAXDD00&WPSKAF2P00,,
BASHG03,BASHG03,SUPRA_N,SUPRA N,1,False,BASHG03,,
AASHG03,AASHG03,SUPRA_N,SUPRA N,1,False,AASHG03,,
AEASK01/AEASH51,AEASK01/AEASH51,SUPRA_VM,SUPRA Vm,1,False,AEASK01/AEASH51,,
WPSKAXDD00 or WPSKAF2P00,WPSKAXDD00 or WPSKAF2P00,OMNIS,OMNIS,1,False,WPSKAXDD00 or WPSKAF2P00|WPSKAXDD00orWPSKAF2P00,,
AEASK51,AEASK51,SUPRA_VM,SUPRA Vm,1,False,AEASK51,,
WPSKLM9600,WPSKLM9600,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLM9600,,
EPAMU3,EPAMU3,SUPRA_N,SUPRA N,1,False,EPAMU3,inferred_from_prefix,
EPAM03,EPAM03,SUPRA_N,SUPRA N,1,False,EPAM03,inferred_from_prefix,
WPSKK3MQ00,WPSKK3MQ00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKK3MQ00,,
2VWC0,2VWC0,SUPRA_VPLUS,SUPRA Vplus,1,False,2VWC0,,
JEBVEB52,JEBVEB52,PRECIA,PRECIA,1,False,JEBVEB52,,
EPAB535,EPAB535,SUPRA_N,SUPRA N,1,False,EPAB535,inferred_from_prefix,
EPA4303,EPA4303,SUPRA_N,SUPRA N,1,False,EPA4303,inferred_from_prefix,
WPSKLQ9400,WPSKLQ9400,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLQ9400,,
AEASK52,AEASK52,SUPRA_VM,SUPRA Vm,1,False,AEASK52,,
EDA262A,EDA262A,SUPRA_VM,SUPRA Vm,1,False,EDA262A,,
STRIPB-33,STRIPB-33,SUPRA_VM,SUPRA Vm,1,False,STRIPB-33|STRIPB33,,
WEPR2201,WEPR2201,SUPRA_Ⅳ,SUPRA Ⅳ,1,False,WEPR2201,,
APT788,APT788,SUPRA_XP,SUPRA XP,1,False,APT788,,
APT430,APT430,SUPRA_XP,SUPRA XP,1,False,APT430,,
WPSKAXDD00 & WPSKAD4500,WPSKAXDD00 & WPSKAD4500,OMNIS,OMNIS,1,False,WPSKAXDD00 & WPSKAD4500|WPSKAXDD00&WPSKAD4500,,
AEASH06,AEASH06,SUPRA_VM,SUPRA Vm,1,False,AEASH06,,
WPSKLL8800,WPSKLL8800,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL8800,,
PJK34702,PJK34702,SUPRA_N,SUPRA N,1,False,PJK34702,,
EPR337,EPR337,DAS2000,DAS2000,1,False,EPR337,inferred_from_prefix,
BASHD02,BASHD02,SUPRA_N,SUPRA N,1,False,BASHD02,,
PSVM1D0100,PSVM1D0100,SUPRA_VPLUS,SUPRA Vplus,1,False,PSVM1D0100,,
APT714/713,APT714/713,SUPRA_XP,SUPRA XP,1,False,APT714/713,,
PQK34714,PQK34714,SUPRA_XP,SUPRA XP,1,False,PQK34714,,
APT418,APT418,SUPRA_XP,SUPRA XP,1,False,APT418,,
DPCB708,DPCB708,INTEGER_PLUS,INTEGER plus,1,False,DPCB708,,
ABPS-A03,ABPS-A03,SUPRA_N,SUPRA N,1,False,ABPS-A03|ABPSA03,,
APT516,APT516,SUPRA_XP,SUPRA XP,1,False,APT516,,
5ESP5901,5ESP5901,SUPRA_N,SUPRA N,1,False,5ESP5901,,
STRIPB-29,STRIPB-29,TERA_21,TERA 21,1,False,STRIPB-29|STRIPB29,,
WPSK4141A0,WPSK4141A0,SUPRA_XP,SUPRA XP,1,False,WPSK4141A0,,
APT601,APT601,SUPRA_XP,SUPRA XP,1,False,APT601,,
WABPEB10,WABPEB10,SUPRA_N,SUPRA N,1,False,WABPEB10,,
WEPR3704,WEPR3704,SUPRA_N,SUPRA N,1,False,WEPR3704,,
5ESP5001,5ESP5001,SUPRA_N,SUPRA N,1,False,5ESP5001,,
WPSKL22000,WPSKL22000,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKL22000,,
EBP58,EBP58,TERA_21,TERA 21,1,False,EBP58,,
6EPR1303,6EPR1303,SUPRA_N,SUPRA N,1,False,6EPR1303,,
WPSKK6A500,WPSKK6A500,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKK6A500,,
WEPR5201,WEPR5201,SUPRA_N,SUPRA N,1,False,WEPR5201,,
AEASH61,AEASH61,SUPRA_VM,SUPRA Vm,1,False,AEASH61,,
WPSKLL9300/WPSKL73000,WPSKLL9300/WPSKL73000,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL9300/WPSKL73000,,
SFP406,SFP406,SUPRA_VPLUS,SUPRA Vplus,1,False,SFP406,,
6EPRF001,6EPRF001,SUPRA_N,SUPRA N,1,False,6EPRF001,,
PGK32768/PGK32769,PGK32768/PGK32769,SUPRA_VM,SUPRA Vm,1,False,PGK32768/PGK32769,,
PGK32768 & PGK32769,PGK32768 & PGK32769,SUPRA_VM,SUPRA Vm,1,False,PGK32768 & PGK32769|PGK32768&PGK32769,,
BASHD10,BASHD10,SUPRA_N,SUPRA N,1,False,BASHD10,,
WASBEC44,WASBEC44,SUPRA_N,SUPRA N,1,False,WASBEC44,,
DSC802,DSC802,DAS2000,DAS2000,1,False,DSC802,,
WEPR5602,WEPR5602,SUPRA_N,SUPRA N,1,False,WEPR5602,,
5ESPF601,5ESPF601,SUPRA_N,SUPRA N,1,False,5ESPF601,,
5ESPF804,5ESPF804,SUPRA_N,SUPRA N,1,False,5ESPF804,,
EPAJF15,EPAJF15,SUPRA_N,SUPRA N,1,False,EPAJF15,inferred_from_prefix,
WABPEB21,WABPEB21,SUPRA_N,SUPRA N,1,False,WABPEB21,,
WPSKB9AS00,WPSKB9AS00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKB9AS00,,
WASBEC54,WASBEC54,SUPRA_N,SUPRA N,1,False,WASBEC54,,
PR07,PR07,SUPRA_N,SUPRA N,1,False,PR07,,
WPSKL21800/WPSKLL7300,WPSKL21800/WPSKLL7300,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKL21800/WPSKLL7300,,
IPC3708 // DPCB804,IPC3708 // DPCB804,INTEGER_PLUS,INTEGER plus,1,False,IPC3708 // DPCB804|IPC3708//DPCB804,,
STRIPB-B39,STRIPB-B39,SUPRA_VM,SUPRA Vm,1,False,STRIPB-B39|STRIPBB39,,
APT712,APT712,SUPRA_XP,SUPRA XP,1,False,APT712,,
EPA37C1,EPA37C1,SUPRA_N,SUPRA N,1,False,EPA37C1,inferred_from_prefix,
EPAM06,EPAM06,SUPRA_N,SUPRA N,1,False,EPAM06,inferred_from_prefix,
APT802,APT802,SUPRA_XP,SUPRA XP,1,False,APT802,,
TIGMD51,TIGMD51,SUPRA_VM,SUPRA Vm,1,False,TIGMD51,,
WPSKAF9N00 & WPSKAZ7F00,WPSKAF9N00 & WPSKAZ7F00,OMNIS,OMNIS,1,False,WPSKAF9N00 & WPSKAZ7F00|WPSKAF9N00&WPSKAZ7F00,,
BASHD09,BASHD09,SUPRA_N,SUPRA N,1,False,BASHD09,,
APT792,APT792,SUPRA_XP,SUPRA XP,1,False,APT792,,
APT809,APT809,SUPRA_XP,SUPRA XP,1,False,APT809,,
WNFPEB04,WNFPEB04,ZIVIS_PLUS,ZIVIS plus,1,False,WNFPEB04,,
WPSKB7AR00,WPSKB7AR00,SUPRA_N,SUPRA N,1,False,WPSKB7AR00,,
EPAM16,EPAM16,SUPRA_N,SUPRA N,1,False,EPAM16,inferred_from_prefix,
WABPEB15,WABPEB15,SUPRA_N,SUPRA N,1,False,WABPEB15,,
A521R5,A521R5,SUPRA_VM,SUPRA Vm,1,False,A521R5,,
APT428,APT428,SUPRA_XP,SUPRA XP,1,False,APT428,,
DAD1001,DAD1001,DAS2000,DAS2000,1,False,DAD1001,,
WPSKLL9100,WPSKLL9100,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL9100,,
WABPEB12,WABPEB12,SUPRA_N,SUPRA N,1,False,WABPEB12,,
WABPEB11 / WABPEB12,WABPEB11 / WABPEB12,SUPRA_N,SUPRA N,1,False,WABPEB11 / WABPEB12|WABPEB11/WABPEB12,,
WABPEB11,WABPEB11,SUPRA_N,SUPRA N,1,False,WABPEB11,,
IPCD3715,IPCD3715,INTEGER_PLUS,INTEGER plus,1,False,IPCD3715,,
EPAL18,EPAL18,SUPRA_N,SUPRA N,1,False,EPAL18,inferred_from_prefix,
WABPEB06,WABPEB06,SUPRA_N,SUPRA N,1,False,WABPEB06,,
EPA3763,EPA3763,SUPRA_N,SUPRA N,1,False,EPA3763,inferred_from_prefix,
EPRP01,EPRP01,SUPRA_N,SUPRA N,1,False,EPRP01,inferred_from_prefix,
WPSKK11S00,WPSKK11S00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKK11S00,,
AEPR05,AEPR05,SUPRA_VM,SUPRA Vm,1,False,AEPR05,,
WPSKK9H100,WPSKK9H100,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK9H100,,
WPSKAD3U00,WPSKAD3U00,OMNIS_PLUS,OMNIS plus,1,False,WPSKAD3U00,,
EPA3720,EPA3720,SUPRA_N,SUPRA N,1,False,EPA3720,inferred_from_prefix,
6EPR1304,6EPR1304,TERA_21,TERA 21,1,False,6EPR1304,,
WABPEB01,WABPEB01,SUPRA_N,SUPRA N,1,False,WABPEB01,,
EPAM14,EPAM14,SUPRA_N,SUPRA N,1,False,EPAM14,inferred_from_prefix,
AEPR08,AEPR08,SUPRA_VM,SUPRA Vm,1,False,AEPR08,,
PGK13079,PGK13079,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK13079,,
DPCB709,DPCB709,INTEGER_PLUS,INTEGER plus,1,False,DPCB709,,
EPABN11,EPABN11,SUPRA_N,SUPRA N,1,False,EPABN11,inferred_from_prefix,
ESPAH03,ESPAH03,SUPRA_N,SUPRA N,1,False,ESPAH03,,
EPSK03,EPSK03,DAS2000,DAS2000,1,False,EPSK03,inferred_from_prefix,
WABPEB03,WABPEB03,SUPRA_N,SUPRA N,1,False,WABPEB03,,
WPSKLL22000,WPSKLL22000,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL22000,,
AEPR12,AEPR12,SUPRA_VM,SUPRA Vm,1,False,AEPR12,,
WPSK7A2800,WPSK7A2800,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7A2800,,
4ESPB601,4ESPB601,SUPRA_N,SUPRA N,1,False,4ESPB601,,
AASHG06,AASHG06,SUPRA_N,SUPRA N,1,False,AASHG06,,
PJK32765,PJK32765,SUPRA_N,SUPRA N,1,False,PJK32765,,
PGK10010 ->  PGK28783,PGK10010 ->  PGK28783,SUPRA_Ⅴ,SUPRA Ⅴ,1,False,PGK10010 ->  PGK28783|PGK10010 >  PGK28783|PGK10010->PGK28783,,
EPE37U2,EPE37U2,PRECIA,PRECIA,1,False,EPE37U2,inferred_from_prefix,
208A,208A,SUPRA_Ⅴ,SUPRA Ⅴ,1,False,208A,,
EPAL108,EPAL108,SUPRA_N,SUPRA N,1,False,EPAL108,inferred_from_prefix,
DPCG11,DPCG11,INTEGER_PLUS,INTEGER plus,1,False,DPCG11,,
SEC X2L,SEC X2L,SUPRA_N,SUPRA N,1,False,SEC X2L|SECX2L,,
ECPAH01,ECPAH01,SUPRA_NM,SUPRA Nm,1,False,ECPAH01,,
EPAGJ09,EPAGJ09,SUPRA_N,SUPRA N,1,False,EPAGJ09,inferred_from_prefix,
WPASKAU8X00,WPASKAU8X00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPASKAU8X00,,
EPAJM38,EPAJM38,SUPRA_N,SUPRA N,1,False,EPAJM38,inferred_from_prefix,
EPAP335 / EPAP340,EPAP335 / EPAP340,SUPRA_N,SUPRA N,1,False,EPAP335 / EPAP340|EPAP335/EPAP340,inferred_from_prefix,
ECASHA41,ECASHA41,SUPRA_VPLUS,SUPRA Vplus,1,False,ECASHA41,,
IPC3710,IPC3710,INTEGER_PLUS,INTEGER plus,1,False,IPC3710,,
wpskll7300,wpskll7300,SUPRA_VPLUS,SUPRA Vplus,1,False,wpskll7300,,
IPC3711,IPC3711,INTEGER_PLUS,INTEGER plus,1,False,IPC3711,,
WPSKK3M7,WPSKK3M7,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKK3M7,,
EPAB518,EPAB518,SUPRA_N,SUPRA N,1,False,EPAB518,inferred_from_prefix,
ESAC62,ESAC62,SUPRA_Ⅳ,SUPRA Ⅳ,1,False,ESAC62,,
PGK27878,PGK27878,SUPRA_NM,SUPRA Nm,1,False,PGK27878,,
ESAC63,ESAC63,SUPRA_Ⅳ,SUPRA Ⅳ,1,False,ESAC63,,
4ESPA208,4ESPA208,SUPRA_N,SUPRA N,1,False,4ESPA208,,
ESAC55,ESAC55,TERA_21S,TERA 21S,1,False,ESAC55,,
EPA3762,EPA3762,SUPRA_N,SUPRA N,1,False,EPA3762,inferred_from_prefix,
ESAC11,ESAC11,SUPRA_Ⅳ,SUPRA Ⅳ,1,False,ESAC11,,
WEPR0803,WEPR0803,SUPRA_N,SUPRA N,1,False,WEPR0803,,
AEPR11,AEPR11,SUPRA_VM,SUPRA Vm,1,False,AEPR11,,
WASB138,WASB138,SUPRA_N,SUPRA N,1,False,WASB138,,
W9L,W9L,OMNIS_PLUS,OMNIS plus,1,False,W9L,,
CUSTRIP-11,CUSTRIP-11,SUPRA_VM,SUPRA Vm,1,False,CUSTRIP-11|CUSTRIP11,,
EPRF06 외 4대,EPRF06 외 4대,SUPRA_XP,SUPRA XP,1,False,EPRF06 외 4대|EPRF06외4대,inferred_from_prefix,
WPSKBCAV00,WPSKBCAV00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKBCAV00,,
ESPAH01,ESPAH01,SUPRA_NM,SUPRA Nm,1,False,ESPAH01,,
EPA3713,EPA3713,SUPRA_N,SUPRA N,1,False,EPA3713,inferred_from_prefix,
EPAP856,EPAP856,SUPRA_N,SUPRA N,1,False,EPAP856,inferred_from_prefix,
HDK,HDK,SUPRA_VPLUS,SUPRA Vplus,1,False,HDK,,
EPSK02,EPSK02,DAS2000,DAS2000,1,False,EPSK02,inferred_from_prefix,
EPA3714,EPA3714,SUPRA_N,SUPRA N,1,False,EPA3714,inferred_from_prefix,
EPA3715,EPA3715,SUPRA_N,SUPRA N,1,False,EPA3715,inferred_from_prefix,
EPA3709,EPA3709,SUPRA_N,SUPRA N,1,False,EPA3709,inferred_from_prefix,
WPSLL7400,WPSLL7400,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSLL7400,,
IPR102,IPR102,SUPRA_N,SUPRA N,1,False,IPR102,,
4ESPA701,4ESPA701,SUPRA_N,SUPRA N,1,False,4ESPA701,,
5ESP2702,5ESP2702,SUPRA_N,SUPRA N,1,False,5ESP2702,,
5ESP4901,5ESP4901,SUPRA_N,SUPRA N,1,False,5ESP4901,,
EPA3718,EPA3718,SUPRA_N,SUPRA N,1,False,EPA3718,inferred_from_prefix,
ESPAD02,ESPAD02,SUPRA_NM,SUPRA Nm,1,False,ESPAD02,,
ASH221N,ASH221N,SUPRA_VPLUS,SUPRA Vplus,1,False,ASH221N,,
WPSKLM8200,WPSKLM8200,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLM8200,,
PJK27774,PJK27774,SUPRA_N,SUPRA N,1,False,PJK27774,,
EPAB812,EPAB812,SUPRA_N,SUPRA N,1,False,EPAB812,inferred_from_prefix,
6EPR1402,6EPR1402,SUPRA_N,SUPRA N,1,False,6EPR1402,,
EPAG65,EPAG65,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAG65,inferred_from_prefix,
DPC408,DPC408,INTEGER_PLUS,INTEGER plus,1,False,DPC408,,
EPRC01 / 4ESPC508,EPRC01 / 4ESPC508,SUPRA_N,SUPRA N,1,False,EPRC01 / 4ESPC508|EPRC01/4ESPC508,inferred_from_prefix,
PGK31745,PGK31745,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK31745,,
EPAA55,EPAA55,SUPRA_V,SUPRA V,1,False,EPAA55,inferred_from_prefix,
EPAP805,EPAP805,SUPRA_N,SUPRA N,1,False,EPAP805,inferred_from_prefix,
EPAB526,EPAB526,SUPRA_N,SUPRA N,1,False,EPAB526,inferred_from_prefix,
WPSKLL8700,WPSKLL8700,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL8700,,
EPAP714,EPAP714,SUPRA_N,SUPRA N,1,False,EPAP714,inferred_from_prefix,
PTK30705,PTK30705,TERA21,TERA21,1,False,PTK30705,,
EPAL151,EPAL151,SUPRA_N,SUPRA N,1,False,EPAL151,inferred_from_prefix,
PSK05006,PSK05006,SUPRA_III,SUPRA III,1,False,PSK05006,,
EKASHB03,EKASHB03,SUPRA_VPLUS,SUPRA Vplus,1,False,EKASHB03,,
REPSNO3,REPSNO3,SUPRA_N,SUPRA N,1,False,REPSNO3,,
REPZP01,REPZP01,ZIVIS_PLUS,ZIVIS plus,1,False,REPZP01,,
EPAB508,EPAB508,SUPRA_N,SUPRA N,1,False,EPAB508,inferred_from_prefix,
pgk27876,pgk27876,SUPRA_VPLUS,SUPRA Vplus,1,False,pgk27876,,
WPSKB8BB00,WPSKB8BB00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKB8BB00,,
EPAB523,EPAB523,SUPRA_N,SUPRA N,1,False,EPAB523,inferred_from_prefix,
EPAB521,EPAB521,SUPRA_N,SUPRA N,1,False,EPAB521,inferred_from_prefix,
EPAG50,EPAG50,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAG50,inferred_from_prefix,
A525R1,A525R1,TIGMA_VM,TIGMA Vm,1,False,A525R1,,
EAP56,EAP56,TERA21,TERA21,1,False,EAP56,,
EPABN18,EPABN18,SUPRA_N,SUPRA N,1,False,EPABN18,inferred_from_prefix,
PNK26712,PNK26712,INTEGER_PLUS,INTEGER plus,1,False,PNK26712,,
EPAG10,EPAG10,SUPRA_V,SUPRA V,1,False,EPAG10,inferred_from_prefix,
WPSKAHDKA00,WPSKAHDKA00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAHDKA00,,
REPSN01,REPSN01,SUPRA_N,SUPRA N,1,False,REPSN01,,
EPAE86,EPAE86,SUPRA_V,SUPRA V,1,False,EPAE86,inferred_from_prefix,
ESAC71,ESAC71,SUPRA_VPLUS,SUPRA Vplus,1,False,ESAC71,,
ESAC12,ESAC12,SUPRA_IV,SUPRA IV,1,False,ESAC12,,
PNK32709,PNK32709,INTEGER_PLUS,INTEGER plus,1,False,PNK32709,,
WPSKAZ7J00,WPSKAZ7J00,OMNIS_PLUS,OMNIS plus,1,False,WPSKAZ7J00,,
WPSKK23T00,WPSKK23T00,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSKK23T00,,
7P5,7P5,SUPRA_VPLUS,SUPRA Vplus,1,False,7P5,,
EPAP855,EPAP855,SUPRA_N,SUPRA N,1,False,EPAP855,inferred_from_prefix,
4ESPF502,4ESPF502,SUPRA_N,SUPRA N,1,False,4ESPF502,,
SFP706,SFP706,SUPRA_VPLUS,SUPRA Vplus,1,False,SFP706,,
WPSKAW9P00,WPSKAW9P00,OMNIS_PLUS,OMNIS plus,1,False,WPSKAW9P00,,
PGK31759,PGK31759,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK31759,,
5ESP4305,5ESP4305,SUPRA_N,SUPRA N,1,False,5ESP4305,,
INTEGER IVr,INTEGER IVr,INTEGER_PLUS,INTEGER plus,1,False,INTEGER IVr|INTEGERIVr,,
PGK31774,PGK31774,SUPRA_VPLUS,SUPRA Vplus,1,False,PGK31774,,
5ESPF501,5ESPF501,SUPRA_V,SUPRA V,1,False,5ESPF501,,
DPCHZ7,DPCHZ7,INTEGER_PLUS,INTEGER plus,1,False,DPCHZ7,,
EPSK01,EPSK01,DAS2000,DAS2000,1,False,EPSK01,inferred_from_prefix,
WASBEC01,WASBEC01,SUPRA_N,SUPRA N,1,False,WASBEC01,,
PSK06031,PSK06031,SUPRA_III,SUPRA III,1,False,PSK06031,,
WASBEC11,WASBEC11,SUPRA_N,SUPRA N,1,False,WASBEC11,,
PNK28710,PNK28710,INTEGER_IV,INTEGER IV,1,False,PNK28710,,
WPSKL35100/WPSKL63400,WPSKL35100/WPSKL63400,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKL35100/WPSKL63400,,
EPAB721,EPAB721,SUPRA_N,SUPRA N,1,False,EPAB721,inferred_from_prefix,
WPSKBEAA00,WPSKBEAA00,SUPRA_IV,SUPRA IV,1,False,WPSKBEAA00,,
WPSKB8AV00,WPSKB8AV00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKB8AV00,,
WPSK7A2600,WPSK7A2600,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSK7A2600,,
6EPR2201,6EPR2201,SUPRA_N,SUPRA N,1,False,6EPR2201,,
6EPR0903,6EPR0903,SUPRA_N,SUPRA N,1,False,6EPR0903,,
ESPAV01,ESPAV01,SUPRA_NM,SUPRA Nm,1,False,ESPAV01,,
EPAJL51,EPAJL51,SUPRA_N,SUPRA N,1,False,EPAJL51,inferred_from_prefix,
EPAP812,EPAP812,SUPRA_N,SUPRA N,1,False,EPAP812,inferred_from_prefix,
PTK05022,PTK05022,TERA21,TERA21,1,False,PTK05022,,
WPSKAF4L00,WPSKAF4L00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAF4L00,,
EPAP318,EPAP318,SUPRA_N,SUPRA N,1,False,EPAP318,inferred_from_prefix,
EPAB312,EPAB312,SUPRA_N,SUPRA N,1,False,EPAB312,inferred_from_prefix,
EPAA58,EPAA58,SUPRA_VPLUS,SUPRA Vplus,1,False,EPAA58,inferred_from_prefix,
ESPEN01,ESPEN01,PRECIA,PRECIA,1,False,ESPEN01,,
EPAE32,EPAE32,SUPRA_IV,SUPRA IV,1,False,EPAE32,inferred_from_prefix,
SUPRA XP,SUPRA XP,SUPRA_XP,SUPRA XP,1,False,SUPRA XP|SUPRAXP,,
SK hynix,SK hynix,INTEGER_XP,INTEGER XP,1,False,SK hynix|SKhynix,,
DPCEJ05,DPCEJ05,INTEGER_PLUS,INTEGER plus,1,False,DPCEJ05,,
EPAGA9,EPAGA9,SUPRA_V,SUPRA V,1,False,EPAGA9,inferred_from_prefix,
STRIP20,STRIP20,SUPRA_VM,SUPRA Vm,1,False,STRIP20,,
4EPR2703,4EPR2703,SUPRA_N,SUPRA N,1,False,4EPR2703,,
DPCB712,DPCB712,INTEGER_PLUS,INTEGER plus,1,False,DPCB712,,
ESPAC20,ESPAC20,SUPRA_NM,SUPRA Nm,1,False,ESPAC20,,
EPAB706,EPAB706,SUPRA_N,SUPRA N,1,False,EPAB706,inferred_from_prefix,
Y03,Y03,SUPRA_VPLUS,SUPRA Vplus,1,False,Y03,,
DPCP813,DPCP813,INTEGER_PLUS,INTEGER plus,1,False,DPCP813,,
PNK30727,PNK30727,INTEGER_XP,INTEGER XP,1,False,PNK30727,,
BEASHA-03,BEASHA-03,DAS2000,DAS2000,1,False,BEASHA-03|BEASHA03,,
6EPR0904,6EPR0904,SUPRA_N,SUPRA N,1,False,6EPR0904,,
AEPR-12,AEPR-12,SUPRA_VM,SUPRA Vm,1,False,AEPR-12|AEPR12,,
WPSKAK4F00,WPSKAK4F00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAK4F00,,
ETCH-37,ETCH-37,DAS2000,DAS2000,1,False,ETCH-37|ETCH37,,
5ESP4304,5ESP4304,SUPRA_N,SUPRA N,1,False,5ESP4304,,
EPAE74,EPAE74,SUPRA_IV,SUPRA IV,1,False,EPAE74,inferred_from_prefix,
WPSKAL7L00,WPSKAL7L00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAL7L00,,
WPSKAF4Q00,WPSKAF4Q00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAF4Q00,,
WPSKLL7100,WPSKLL7100,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL7100,,
WPSKBCAH00,WPSKBCAH00,SUPRA_IV,SUPRA IV,1,False,WPSKBCAH00,,
APT407(PK),APT407(PK),SUPRA_XP,SUPRA XP,1,False,APT407(PK),,
EPAL21,EPAL21,SUPRA_N,SUPRA N,1,False,EPAL21,inferred_from_prefix,
WPSKAV4300,WPSKAV4300,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAV4300,,
WASB127,WASB127,SUPRA_N,SUPRA N,1,False,WASB127,,
EPABN08,EPABN08,SUPRA_VPLUS,SUPRA Vplus,1,False,EPABN08,inferred_from_prefix,
WPSKAL7H00,WPSKAL7H00,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKAL7H00,,
WPSKLL7700,WPSKLL7700,SUPRA_VPLUS,SUPRA Vplus,1,False,WPSKLL7700,,
WEPR4403,WEPR4403,SUPRA_N,SUPRA N,1,False,WEPR4403,,
EPAJL53,EPAJL53,SUPRA_N,SUPRA N,1,False,EPAJL53,inferred_from_prefix,
EPRJ02,EPRJ02,SUPRA_N,SUPRA N,1,False,EPRJ02,inferred_from_prefix,
WPSkK9H100,WPSkK9H100,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSkK9H100,,
STRIPB-B22,STRIPB-B22,SUPRA_VM,SUPRA Vm,1,False,STRIPB-B22|STRIPBB22,,
EPAG69,EPAG69,SUPRA_N,SUPRA N,1,False,EPAG69,inferred_from_prefix,
EPAB322,EPAB322,SUPRA_N,SUPRA N,1,False,EPAB322,inferred_from_prefix,
EPALM01,EPALM01,SUPRA_N,SUPRA N,1,False,EPALM01,inferred_from_prefix,
ECPA06,ECPA06,TERA21,TERA21,1,False,ECPA06,,
PJK30711,PJK30711,SUPRA_N,SUPRA N,1,False,PJK30711,,
new tool,new tool,SUPRA_NM,SUPRA Nm,1,False,new tool|newtool,,
ESPA06,ESPA06,TERA21,TERA21,1,False,ESPA06,,
WPSKAD3R00,WPSKAD3R00,OMNIS_PLUS,OMNIS plus,1,False,WPSKAD3R00,,
WPSkK6CF00,WPSkK6CF00,TIGMA_VPLUS,TIGMA Vplus,1,False,WPSkK6CF00,,
